Word,Language
ovim bi se ovim bi se ovim bi se ovim bi se ovim,Serbian
napisao chedomilj mijatovitsh napisao chedomilj,Serbian
odnela sam odnela sam odnela sam odnela sam,Serbian
za ovakve za ovakve za ovakve za ovakve za,Serbian
s mora s mora s mora s mora s mora,Serbian
morao dugo milovati morao dugo milovati morao,Serbian
po stasu po stasu po stasu po stasu po stasu,Serbian
jovan djordjevitsh i jovan djordjevitsh i jovan,Serbian
usred ovikh smetlishta usred ovikh smetlishta,Serbian
glava je glava je glava je glava je glava je,Serbian
zhupnikh i zhupnikh i zhupnikh i zhupnikh i,Serbian
pod ovim brojem pod ovim brojem pod ovim brojem,Serbian
sav ovaj sav ovaj sav ovaj sav ovaj sav ovaj,Serbian
godine kada godine kada godine kada godine kada,Serbian
reka po chemu reka po chemu reka po chemu reka,Serbian
panjati uze tsvet panjati uze tsvet panjati uze,Serbian
polusedetshi namesti i polusedetshi namesti i,Serbian
ispunjavane mrtvatsima raznog ispunjavane,Serbian
ovaj ovaj ovaj ovaj ovaj ovaj ovaj ovaj ovaj,Serbian
~napisao~ ~napisao~ ~napisao~ ~napisao~,Serbian
pa ova pa ova pa ova pa ova pa ova,Serbian
pripadale bi po pripadale bi po pripadale bi po,Serbian
xv kolo  xv kolo  xv kolo  xv kolo  xv kolo,Serbian
gradjevina za mrtvatse gradjevina za mrtvatse,Serbian
vrtilo jer su vrtilo jer su vrtilo jer su vrtilo,Serbian
niski oblaci niski oblaci niski oblaci niski,Serbian
preistoriski majdani preistoriski majdani,Serbian
nepregledna i bez nepregledna i bez nepregledna,Serbian
tomu koji bi tomu koji bi tomu koji bi tomu koji,Serbian
bozhe me prosti bozhe me prosti bozhe me prosti,Serbian
zverke u jame zverke u jame zverke u jame zverke,Serbian
kakvi ostatsi od kakvi ostatsi od kakvi ostatsi,Serbian
dana chekanja preudala dana chekanja preudala,Serbian
toplinu shto je toplinu shto je toplinu shto je,Serbian
najjeftinije i najlakshe najjeftinije i,Serbian
sakhranjivali su ikh sakhranjivali su ikh,Serbian
svake nedelje dotshi svake nedelje dotshi svake,Serbian
vilitse petshinskog vilitse petshinskog vilitse,Serbian
ne ide ne ide ne ide ne ide ne ide,Serbian
od bronze od bronze od bronze od bronze od,Serbian
iz velike iz velike iz velike iz velike iz,Serbian
to narochito to narochito to narochito to,Serbian
nemojte da nemojte da nemojte da nemojte da,Serbian
pokazuje mesto pokazuje mesto pokazuje mesto,Serbian
dolmeni su dolmeni su dolmeni su dolmeni su,Serbian
promatranjem zhivota i promatranjem zhivota i,Serbian
na zarantsima ruzhichasti na zarantsima,Serbian
nada odlazi do nada odlazi do nada odlazi do,Serbian
nema nikakvikh znakova nema nikakvikh znakova,Serbian
molim vas to molim vas to molim vas to molim vas,Serbian
nove informatsije poznato nove informatsije,Serbian
lakshe mi lakshe mi lakshe mi lakshe mi lakshe,Serbian
kozu ovtsu i kozu ovtsu i kozu ovtsu i kozu,Serbian
otpjevali su otpjevali su otpjevali su otpjevali,Serbian
kako bozhe kako bozhe kako bozhe kako bozhe kako,Serbian
na vodi na vodi na vodi na vodi na vodi,Serbian
nije ni pomishljao nije ni pomishljao nije ni,Serbian
predjashnji ana predjashnji ana predjashnji ana,Serbian
cestitke zvanicnika dan cestitke zvanicnika dan,Serbian
od tshilibara od tshilibara od tshilibara od,Serbian
tshe zapasti ako tshe zapasti ako tshe zapasti,Serbian
svoje gradjevine toliko svoje gradjevine toliko,Serbian
pogledaj radkha  pogledaj radkha  pogledaj,Serbian
i mnogo i mnogo i mnogo i mnogo i mnogo,Serbian
tsivilizatsija vrlo pospeshno tsivilizatsija,Serbian
povetshavalo more koje povetshavalo more koje,Serbian
eto na eto na eto na eto na eto na,Serbian
pon uto sri chet pet sub ned pon uto sri chet,Serbian
izdakhnula je  izdakhnula je  izdakhnula je,Serbian
oblasti alpa oblasti alpa oblasti alpa oblasti,Serbian
predstavnitsi kvaterne predstavnitsi kvaterne,Serbian
o rasi preistoriskikh o rasi preistoriskikh o,Serbian
jelkitse dusho jelkitse dusho jelkitse dusho,Serbian
bojadisali bojadisali bojadisali bojadisali,Serbian
nisam bash nisam bash nisam bash nisam bash,Serbian
xiii kolo  xiii kolo  xiii kolo  xiii kolo  xiii,Serbian
khloromelanita khloromelanita khloromelanita,Serbian
temperatura mogla iznositi temperatura mogla,Serbian
blazhenstvo u kome blazhenstvo u kome,Serbian
toma spazi ikh toma spazi ikh toma spazi ikh,Serbian
ovi su ovi su ovi su ovi su ovi su,Serbian
za svoju za svoju za svoju za svoju za svoju,Serbian
ovakvi sluchaji ovakvi sluchaji ovakvi sluchaji,Serbian
naslagano u slojevima naslagano u slojevima,Serbian
svadba shto pre svadba shto pre svadba shto pre,Serbian
povrshine zemlje te povrshine zemlje te,Serbian
dakle evo dakle evo dakle evo dakle evo dakle,Serbian
mala srbija mala srbija mala srbija mala srbija,Serbian
strakh me strakh me strakh me strakh me strakh,Serbian
stana odnese sliku stana odnese sliku stana,Serbian
uchitelj s violinom uchitelj s violinom uchitelj,Serbian
pobijano je u pobijano je u pobijano je u,Serbian
su tamoshnji petshintsi su tamoshnji petshintsi,Serbian
one u kojima one u kojima one u kojima one u,Serbian
davorje j davorje j davorje j davorje j davorje,Serbian
zbog svoje zbog svoje zbog svoje zbog svoje zbog,Serbian
toma sumorno toma sumorno toma sumorno toma,Serbian
od sviju kostiju od sviju kostiju od sviju,Serbian
za shtampu za shtampu za shtampu za shtampu za,Serbian
guru  panjati guru  panjati guru  panjati guru,Serbian
simbolichne figure simbolichne figure,Serbian
stana iznenadjena o stana iznenadjena o stana,Serbian
nesretshna a nesretshna a nesretshna a,Serbian
jedna od njikh jedna od njikh jedna od njikh,Serbian
danas ste danas ste danas ste danas ste danas,Serbian
koji dokazuju da koji dokazuju da koji dokazuju,Serbian
ljudi kamenoga ljudi kamenoga ljudi kamenoga,Serbian
glachane su glachane su glachane su glachane su,Serbian
i sa rebrastim i sa rebrastim i sa rebrastim i,Serbian
bashtu manastira nevritimarlo bashtu manastira,Serbian
i tada u i tada u i tada u i tada u i tada u,Serbian
na ovome na ovome na ovome na ovome na ovome,Serbian
na chelu khiljade na chelu khiljade na chelu,Serbian
od petshina je od petshina je od petshina je od,Serbian
industrija kod industrija kod industrija kod,Serbian
mladost dositija obradovitsha mladost dositija,Serbian
imenima iskazuje stepen imenima iskazuje stepen,Serbian
magdalenskikh stanishta poznato magdalenskikh,Serbian
iznenadno obujmio onakav iznenadno obujmio,Serbian
javila kod neolitskikh javila kod neolitskikh,Serbian
ljudska vilitsa  ljudska vilitsa  ljudska,Serbian
priblizhavashe takodje sa priblizhavashe takodje,Serbian
jelki za nju jelki za nju jelki za nju jelki za,Serbian
sad tshe sad tshe sad tshe sad tshe sad tshe,Serbian
uchini kao da uchini kao da uchini kao da uchini,Serbian
lazarevitsha lazarevitsha lazarevitsha,Serbian
predjashnji bez devojchitse predjashnji bez,Serbian
kao chasne kao chasne kao chasne kao chasne kao,Serbian
slaba kisha slaba kisha slaba kisha slaba kisha,Serbian
kao tselu tseltsatu kao tselu tseltsatu kao,Serbian
poznijikh nakoljatsa vetshinom poznijikh,Serbian
u danskome tresetu u danskome tresetu u danskome,Serbian
evrovizije koje evrovizije koje evrovizije koje,Serbian
izadji joj izadji joj izadji joj izadji joj,Serbian
kozha od kozha od kozha od kozha od kozha od,Serbian
docheka printsa pobednika docheka printsa,Serbian
ovoga je votsha ovoga je votsha ovoga je votsha,Serbian
zhivotinje pripitomljavane zhivotinje,Serbian
nosite sad nosite sad nosite sad nosite sad,Serbian
mogu uvek oshtro mogu uvek oshtro mogu uvek,Serbian
svakoj knjizi zabavnikovoj svakoj knjizi,Serbian
satler je  satler je  satler je  satler je,Serbian
kazhe da je kazhe da je kazhe da je kazhe da je,Serbian
nosachi unose mali nosachi unose mali nosachi,Serbian
dokazano nalastsima dokazano nalastsima dokazano,Serbian
drvene i kozhne drvene i kozhne drvene i kozhne,Serbian
toma porazhen malaksao toma porazhen malaksao,Serbian
stana otishla tamo stana otishla tamo stana,Serbian
za drugi za drugi za drugi za drugi za drugi,Serbian
da se ne da se ne da se ne da se ne da se ne,Serbian
knjiga i knjiga i knjiga i knjiga i knjiga i,Serbian
prednjachio sam kralj prednjachio sam kralj,Serbian
te jedno netshu te jedno netshu te jedno netshu,Serbian
pratnju muzike pratnju muzike pratnju muzike,Serbian
tako razumesh tako razumesh tako razumesh tako,Serbian
devojachko devojachko devojachko devojachko,Serbian
uzbudjeni vitez pritera uzbudjeni vitez pritera,Serbian
odvajashe od sebe odvajashe od sebe odvajashe od,Serbian
ekonomija ekonomija ekonomija ekonomija,Serbian
jer chim jer chim jer chim jer chim jer chim,Serbian
svi oni svi oni svi oni svi oni svi oni,Serbian
kshatriji nimai kshatriji nimai kshatriji nimai,Serbian
mijalkovitsha o mijalkovitsha o mijalkovitsha o,Serbian
svome  dokle svome  dokle svome  dokle svome,Serbian
da radimo a da radimo a da radimo a da radimo a,Serbian
granitnim plochama granitnim plochama granitnim,Serbian
neolitska perioda neolitska perioda neolitska,Serbian
prosto brvno prosto brvno prosto brvno prosto,Serbian
suntse i ogledajutshi suntse i ogledajutshi,Serbian
u svoj u svoj u svoj u svoj u svoj,Serbian
ali gradivo ali gradivo ali gradivo ali gradivo,Serbian
njegovi su njegovi su njegovi su njegovi su,Serbian
ochna duplja ochna duplja ochna duplja ochna,Serbian
marketing marketing marketing marketing,Serbian
daleko od daleko od daleko od daleko od daleko,Serbian
bugara napisali lj bugara napisali lj bugara,Serbian
zadjite dalje zadjite zadjite dalje zadjite,Serbian
mirte davorike palme mirte davorike palme mirte,Serbian
molio da se molio da se molio da se molio da se,Serbian
moderni ustanak moderni ustanak moderni ustanak,Serbian
mestima gde se mestima gde se mestima gde se,Serbian
nasha sestra nasha sestra nasha sestra nasha,Serbian
najzad je najzad je najzad je najzad je najzad,Serbian
radkha radkha  radkha radkha  radkha radkha,Serbian
toma odvodi je toma odvodi je toma odvodi je,Serbian
starome radzhputani grunushe starome radzhputani,Serbian
srednji stub srednji stub srednji stub srednji,Serbian
oni stupnjevi kulture oni stupnjevi kulture oni,Serbian
vaskrs drzhave vaskrs drzhave vaskrs drzhave,Serbian
gdja tomitshka gdja tomitshka gdja tomitshka,Serbian
mi pak mi pak mi pak mi pak mi pak,Serbian
valjada sanjate valjada sanjate valjada sanjate,Serbian
sam ti da sam ti da sam ti da sam ti da sam ti,Serbian
u istome u istome u istome u istome u istome,Serbian
shvajtsarskoj samo shto shvajtsarskoj samo shto,Serbian
poznijega poznijega poznijega poznijega,Serbian
vratsha se vratsha se vratsha se vratsha se,Serbian
mu po redu mu po redu mu po redu mu po redu mu,Serbian
pod nebom koje pod nebom koje pod nebom koje pod,Serbian
u gomilu i u gomilu i u gomilu i u gomilu i u,Serbian
mogli zadovoljiti mogli zadovoljiti mogli,Serbian
potpunosti radi valja potpunosti radi valja,Serbian
misli rusija a misli rusija a misli rusija a,Serbian
ali rastojanje je ali rastojanje je ali,Serbian
moramo promisliti moramo promisliti moramo,Serbian
khranili skoro iskljuchivo khranili skoro,Serbian
vi tshete vi tshete vi tshete vi tshete vi,Serbian
javljao drugovima jer javljao drugovima jer,Serbian
pesme jovana pesme jovana pesme jovana pesme,Serbian
oko chega troshi oko chega troshi oko chega,Serbian
malo duzhe zabavim malo duzhe zabavim malo duzhe,Serbian
ovde kod mene ovde kod mene ovde kod mene ovde,Serbian
predstavljaju sve razne predstavljaju sve razne,Serbian
daje jelki daje jelki daje jelki daje jelki daje,Serbian
netshu je netshu je netshu je netshu je netshu,Serbian
okh okh okh okh okh okh okh okh okh okh,Serbian
koja se  koja se  koja se  koja se  koja se,Serbian
jeste detso jeste detso jeste detso jeste detso,Serbian
pa su dotsnije pa su dotsnije pa su dotsnije pa,Serbian
potrazhimo isto potrazhimo isto potrazhimo isto,Serbian
sudar kod gimnazije sudar kod gimnazije sudar,Serbian
plache a ja plache a ja plache a ja plache a ja,Serbian
stana podbochi se stana podbochi se stana,Serbian
rechne to je rechne to je rechne to je rechne to,Serbian
od slonova je od slonova je od slonova je od,Serbian
ovikh mekushatsa retko ovikh mekushatsa retko,Serbian
njima se ne njima se ne njima se ne njima se ne,Serbian
a khotshe a khotshe a khotshe a khotshe a,Serbian
toma teshko uzdakhne toma teshko uzdakhne toma,Serbian
nisam vidjao ni nisam vidjao ni nisam vidjao ni,Serbian
medveda ursus medveda ursus medveda ursus,Serbian
khvala dusho khvala dusho khvala dusho khvala,Serbian
chergama kao sadashnji chergama kao sadashnji,Serbian
naoruzhani naoruzhani naoruzhani naoruzhani,Serbian
pa rekli pa rekli pa rekli pa rekli pa rekli,Serbian
gudenushka petshina u gudenushka petshina u,Serbian
ni ona soba ni ona soba ni ona soba ni ona soba,Serbian
marim ja marim ja marim ja marim ja marim ja,Serbian
vatrishte i polomljene vatrishte i polomljene,Serbian
david koperfild david koperfild david koperfild,Serbian
seda ne seda ne seda ne seda ne seda ne,Serbian
nailazhashe u nove nailazhashe u nove,Serbian
zajedno zajedno zajedno zajedno zajedno zajedno,Serbian
se sa ovim se sa ovim se sa ovim se sa ovim se,Serbian
od mrkog  od mrkog  od mrkog  od mrkog  od,Serbian
tamo sedi tamo sedi tamo sedi tamo sedi tamo,Serbian
bechkikh slojeva bechkikh slojeva bechkikh,Serbian
u onim zemljama u onim zemljama u onim zemljama,Serbian
razaznade nishta vishe razaznade nishta vishe,Serbian
mogutshe je mogutshe je mogutshe je mogutshe je,Serbian
vidite moja vidite moja vidite moja vidite moja,Serbian
ako razmotrimo gradivo ako razmotrimo gradivo,Serbian
rada ispalo iz rada ispalo iz rada ispalo iz,Serbian
mogao je mogao je mogao je mogao je mogao je,Serbian
do sad do sad do sad do sad do sad,Serbian
ali on ali on ali on ali on ali on,Serbian
sima duboko uvredjen sima duboko uvredjen sima,Serbian
njega zario mu njega zario mu njega zario mu,Serbian
znam zashto shta znam zashto shta znam zashto,Serbian
nashu zajednichku zhalost nashu zajednichku,Serbian
netshu posle netshu posle netshu posle netshu,Serbian
a nije a nije a nije a nije a nije,Serbian
treseta pa i treseta pa i treseta pa i treseta,Serbian
stanojevitsh s stanojevitsh s stanojevitsh s,Serbian
eolitski a sledetsha eolitski a sledetsha,Serbian
izborna lista aleksandar izborna lista,Serbian
taras buljba taras buljba taras buljba taras,Serbian
u ~persiji~ su u ~persiji~ su u ~persiji~ su u,Serbian
su podizane u su podizane u su podizane u su,Serbian
svet shta khotshe svet shta khotshe svet shta,Serbian
verovatno su ljudi verovatno su ljudi verovatno,Serbian
neolitskome stupnju bili neolitskome stupnju,Serbian
bajrajta i bamberga bajrajta i bamberga bajrajta,Serbian
uze srebrno uze srebrno uze srebrno uze srebrno,Serbian
jeste i jeste i jeste i jeste i jeste i,Serbian
po metra po metra po metra po metra po metra,Serbian
moglo retshi moglo retshi moglo retshi moglo,Serbian
odlikuje induski mudrats odlikuje induski,Serbian
dnevnik  dnevnik  dnevnik  dnevnik  dnevnik,Serbian
kamena orudja kamena orudja kamena orudja kamena,Serbian
uzduzh tsepane shto uzduzh tsepane shto uzduzh,Serbian
metara debljine a metara debljine a metara,Serbian
ali bramine  ali bramine  ali bramine  ali,Serbian
po ostatsima po ostatsima po ostatsima po,Serbian
kutnjatsi a kutnjatsi a kutnjatsi a kutnjatsi a,Serbian
neka jama u neka jama u neka jama u neka jama u,Serbian
duboko u notsh duboko u notsh duboko u notsh,Serbian
karike od drveta karike od drveta karike od,Serbian
po nabrojanome priboru po nabrojanome priboru po,Serbian
naseobine pretrpane ostatsima naseobine,Serbian
no od toga no od toga no od toga no od toga no,Serbian
il kamenja il kamenja il kamenja il kamenja il,Serbian
voditi rachuna voditi rachuna voditi rachuna,Serbian
bijenskog jezera bijenskog jezera bijenskog,Serbian
smemo utshi smemo utshi smemo utshi smemo utshi,Serbian
zagrli otsa i zagrli otsa i zagrli otsa i zagrli,Serbian
no panjati no panjati no panjati no panjati no,Serbian
pre toga pre toga pre toga pre toga pre toga,Serbian
ali sad ali sad ali sad ali sad ali sad,Serbian
kako da se kako da se kako da se kako da se kako,Serbian
podizani i kako podizani i kako podizani i kako,Serbian
bile kolibe od bile kolibe od bile kolibe od,Serbian
obukao dugu  obukao dugu  obukao dugu  obukao,Serbian
mladi panjati zablenuto mladi panjati zablenuto,Serbian
nego ko nego ko nego ko nego ko nego ko,Serbian
shvajtsarski su nauchenjats shvajtsarski su,Serbian
vrlo lepo vrlo lepo vrlo lepo vrlo lepo vrlo,Serbian
pripovetke djure pripovetke djure pripovetke,Serbian
poslala me tetka poslala me tetka poslala me,Serbian
u koren dvema u koren dvema u koren dvema u,Serbian
vuchitsh stigao na vuchitsh stigao na vuchitsh,Serbian
mlin kod mlin kod mlin kod mlin kod mlin kod,Serbian
slona khipopotama slona khipopotama slona,Serbian
prvobitna kultura prvobitna kultura prvobitna,Serbian
karakterishu drugi vek karakterishu drugi vek,Serbian
jovana skerlitsha jovana skerlitsha jovana,Serbian
donoshene su iz donoshene su iz donoshene su iz,Serbian
shiljak  shiljak  shiljak  shiljak  shiljak,Serbian
zbuni se zbuni se zbuni se zbuni se zbuni se,Serbian
tip kamene urutke tip kamene urutke tip kamene,Serbian
alati su im alati su im alati su im alati su im,Serbian
to izgleda to izgleda to izgleda to izgleda to,Serbian
prvi koratsi prvi koratsi prvi koratsi prvi,Serbian
lova je lova je lova je lova je lova je,Serbian
istom pojavilo te istom pojavilo te istom,Serbian
toma predjashnji toma predjashnji toma,Serbian
nada smeju se nada smeju se nada smeju se nada,Serbian
mrtvatsa su metali mrtvatsa su metali mrtvatsa,Serbian
megatherium i mylodon megatherium i mylodon,Serbian
maja u maja u maja u maja u maja u,Serbian
sa grana i sa grana i sa grana i sa grana i sa,Serbian
vladan djordjevitsh vladan djordjevitsh vladan,Serbian
jedinats sin zheli jedinats sin zheli jedinats,Serbian
dolmena ima dosta dolmena ima dosta dolmena ima,Serbian
mnogobrojni slichni mnogobrojni slichni,Serbian
da tshe se da tshe se da tshe se da tshe se da,Serbian
zna se da zna se da zna se da zna se da zna se,Serbian
petshini tragovi od petshini tragovi od petshini,Serbian
